???U City PCL (U) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,1.42,1.51,0.73,0.98,"90,327,977"
12/31/2020,1.71,1.81,0.69,1.42,???
12/31/2019,2.56,2.60,1.55,1.71,???
12/31/2018,3.00,4.00,2.00,2.56,???
12/29/2017,3.00,4.00,2.00,3.00,"2,404,498"
12/30/2016,4.00,4.00,2.00,3.00,"2,062,841"
12/31/2015,5.00,6.00,3.00,4.00,"2,919,404"
12/31/2014,4.50,9.00,3.75,5.00,"4,787,659"
12/31/2013,3.26,13.02,2.71,4.50,"7,765,763"
12/31/2012,1.09,3.80,0.54,3.26,"3,310,172"
12/30/2011,2.17,2.71,0.54,1.09,"2,278,493"
