???The Steel PCL (THE) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,1.47,3.56,1.39,3.06,"1,053,983"
12/31/2020,2.06,2.10,0.95,1.47,???
12/31/2019,1.61,2.36,1.33,2.06,???
12/31/2018,4.48,4.48,1.52,1.61,???
12/29/2017,4.60,5.45,3.84,4.48,"3,810,063"
12/30/2016,4.98,5.00,3.83,4.60,"1,284,898"
12/31/2015,2.50,5.70,2.15,4.98,"2,233,129"
12/31/2014,1.99,3.10,1.90,2.50,"983,174"
12/31/2013,1.88,2.02,1.26,1.99,"1,949,989"
12/31/2012,2.05,2.60,1.87,1.88,"2,492,995"
12/30/2011,2.08,2.65,1.60,2.05,"6,065,560"
