???Project Planning Service PCL (PPS) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,0.38,0.79,0.38,0.67,"7,905,428"
12/31/2020,0.45,0.52,0.31,0.38,???
12/31/2019,0.68,1.02,0.34,0.45,???
12/31/2018,1.73,1.83,0.67,0.68,???
12/29/2017,1.02,2.08,1.00,1.73,"16,829,109"
12/30/2016,0.69,1.07,0.58,1.02,"5,782,579"
12/31/2015,1.12,1.43,0.58,0.69,"6,488,168"
12/31/2014,0.68,1.63,0.58,1.12,"26,352,532"
12/31/2013,1.42,1.56,0.60,0.68,"5,600,725"
12/31/2012,1.42,2.19,1.40,1.42,"31,829,917"
09/26/2012,1.42,1.46,1.40,1.46,"255,535,632"
