???LH Financial Group PLC (LHFG) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,1.05,1.34,1.01,1.19,"10,900,761"
12/31/2020,1.36,1.38,0.79,1.05,???
12/31/2019,1.37,1.60,1.25,1.36,???
12/31/2018,1.69,1.76,1.34,1.37,???
12/29/2017,1.72,1.85,1.69,1.69,"18,634,505"
12/30/2016,1.66,2.04,1.50,1.72,"33,530,569"
12/31/2015,1.90,2.11,1.34,1.66,"20,319,894"
12/31/2014,1.18,2.21,1.10,1.90,"59,031,037"
12/31/2013,1.29,1.52,1.17,1.18,"19,333,223"
12/31/2012,1.28,1.39,0.96,1.29,"13,730,235"
12/30/2011,1.68,1.77,1.13,1.28,"48,530,105"
