???North East Rubber PCL (NER) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,4.26,7.50,4.10,7.30,"86,185,706"
12/31/2020,2.80,5.05,1.64,4.26,???
12/31/2019,1.71,2.94,1.70,2.80,???
12/31/2018,2.22,2.44,1.69,1.71,???
11/07/2018,2.22,2.38,2.04,2.06,"571,690,400"
