???TISCO Financial Group PCL (TISCO) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,88.50,102.50,85.00,89.25,"7,036,135"
12/31/2020,99.25,107.00,61.25,88.50,???
12/31/2019,78.25,105.00,78.25,99.25,???
12/31/2018,88.50,95.00,72.25,78.25,???
12/29/2017,60.25,92.00,59.75,88.50,"4,326,285"
12/30/2016,42.00,63.50,39.50,60.25,"1,937,324"
12/31/2015,42.50,49.25,34.00,42.00,"1,369,288"
12/31/2014,38.50,47.50,36.00,42.50,"1,103,835"
12/31/2013,49.16,57.43,34.50,38.50,"2,262,336"
12/31/2012,35.92,49.63,32.38,49.16,"3,011,797"
12/30/2011,38.28,39.94,27.89,35.92,"3,256,427"
