???Team Precision PCL (TEAM) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,1.05,3.14,1.00,3.02,"2,508,415"
12/31/2020,0.87,1.07,0.28,1.05,???
12/31/2019,0.89,1.34,0.87,0.87,???
12/31/2018,1.48,2.06,0.85,0.89,???
12/29/2017,1.53,2.54,1.24,1.48,"7,249,225"
12/30/2016,1.26,1.64,0.85,1.53,"3,504,153"
12/31/2015,3.50,4.22,1.09,1.26,"7,777,647"
12/31/2014,1.24,4.64,1.13,3.50,"8,118,281"
12/31/2013,1.73,2.02,1.16,1.24,"837,296"
12/31/2012,1.34,1.98,1.34,1.73,"878,443"
12/30/2011,2.47,2.86,1.17,1.34,"615,108"
