???Premier Technology PCL (PT) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,5.75,7.20,5.45,6.00,"611,562"
12/31/2020,4.24,6.05,3.60,5.75,???
12/31/2019,5.70,6.60,3.94,4.24,???
12/31/2018,6.75,7.95,5.35,5.70,???
12/29/2017,5.80,7.85,5.60,6.75,"1,915,168"
12/30/2016,4.48,6.90,4.20,5.80,"1,988,089"
12/31/2015,6.10,8.80,4.10,4.48,"7,678,394"
12/31/2014,3.48,7.25,3.25,6.10,"2,879,740"
12/31/2013,3.18,7.55,2.80,3.48,"1,897,154"
12/31/2012,1.56,3.55,1.51,3.18,"8,345,992"
12/30/2011,0.68,2.24,0.66,1.56,"18,827,993"
