???Siam Cement PCL (SCC) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,378.00,474.00,364.00,424.00,"3,238,771"
12/31/2020,392.00,402.00,244.00,378.00,???
12/31/2019,436.00,490.00,351.00,392.00,???
12/31/2018,484.00,512.00,404.00,436.00,???
12/29/2017,496.00,552.00,470.00,484.00,"2,048,569"
12/30/2016,458.00,550.00,402.00,496.00,"2,161,072"
12/31/2015,448.00,554.00,412.00,458.00,"1,499,270"
12/31/2014,400.00,482.00,365.00,448.00,"1,285,213"
12/31/2013,440.00,502.00,385.00,400.00,"1,312,769"
12/31/2012,313.00,450.00,310.00,440.00,"1,843,071"
12/30/2011,344.00,387.00,236.00,313.00,"2,547,115"
