???ARIP PCL (ARIP) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,0.42,0.83,0.42,0.71,"5,925,860"
12/31/2020,0.39,0.52,0.23,0.42,???
12/31/2019,0.39,0.71,0.38,0.39,???
12/31/2018,0.69,0.74,0.34,0.39,???
12/29/2017,0.75,0.96,0.66,0.69,"2,488,412"
12/30/2016,0.84,0.94,0.51,0.75,"1,474,459"
12/31/2015,1.14,1.64,0.65,0.84,"4,598,580"
12/31/2014,1.02,1.71,0.95,1.14,"5,916,668"
12/31/2013,1.32,1.95,0.95,1.02,"12,171,756"
12/31/2012,1.03,1.70,0.98,1.32,"12,262,401"
12/30/2011,1.72,1.76,0.85,1.03,"7,302,280"
