???Power Line Engineering PCL (PLE) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,0.70,1.12,0.70,1.04,"18,668,395"
12/31/2020,0.86,0.95,0.66,0.70,???
12/31/2019,1.11,1.24,0.83,0.86,???
12/31/2018,1.10,1.54,0.78,1.11,???
12/29/2017,0.82,1.81,0.81,1.10,"22,092,809"
12/30/2016,0.81,1.14,0.69,0.82,"5,016,829"
12/31/2015,1.57,2.10,0.78,0.81,"8,490,107"
12/31/2014,1.62,2.30,1.30,1.57,"11,015,097"
12/31/2013,1.98,4.94,1.60,1.62,"17,514,555"
12/31/2012,1.22,2.26,1.12,1.98,"6,477,779"
12/30/2011,1.56,2.46,1.05,1.22,"14,116,302"
