???M Pictures Entertainment PCL (MPIC) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,1.85,1.90,1.38,1.58,"12,142"
12/31/2020,1.85,1.90,1.01,1.85,"15,918"
12/31/2019,1.63,1.90,1.06,1.85,???
12/31/2018,1.68,1.87,1.20,1.63,"64,676"
12/29/2017,1.79,2.24,1.10,1.68,"2,376,816"
12/30/2016,1.90,1.95,1.40,1.79,"64,502"
12/31/2015,1.89,2.36,1.39,1.90,"126,595"
12/31/2014,2.25,2.47,1.38,1.89,"149,748"
12/31/2013,1.24,2.92,1.16,2.25,"2,339,617"
12/31/2012,1.28,1.33,0.95,1.24,"2,718,058"
12/30/2011,1.30,1.80,1.01,1.28,"7,724,618"
