???Phatra Leasing PCL (PL) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,2.22,2.98,2.10,2.78,"651,710"
12/31/2020,2.66,2.70,1.60,2.22,???
12/31/2019,3.20,3.56,2.38,2.66,???
12/31/2018,4.00,4.22,3.14,3.20,???
12/29/2017,3.76,5.30,3.70,4.00,"2,377,115"
12/30/2016,3.62,3.90,3.28,3.76,"166,731"
12/31/2015,3.71,4.42,3.30,3.62,"363,464"
12/31/2014,4.42,4.65,3.64,3.71,"326,366"
12/31/2013,4.99,6.34,4.37,4.42,"651,734"
12/31/2012,4.03,5.41,3.92,4.99,"355,983"
12/30/2011,4.44,4.66,3.45,4.03,"305,496"
