???Tycoons Worldwide Group (Thailand) PCL (TYCN) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,2.38,4.76,2.10,3.90,"305,515"
12/31/2020,2.22,2.42,1.40,2.38,???
12/31/2019,2.70,3.00,2.10,2.22,???
12/31/2018,3.22,3.64,2.38,2.70,"266,047"
12/29/2017,3.38,5.25,3.16,3.22,"2,101,875"
12/30/2016,2.62,3.76,2.24,3.38,"208,697"
12/31/2015,3.46,4.72,2.50,2.62,"178,362"
12/31/2014,3.56,5.75,2.42,3.46,"2,117,113"
12/31/2013,6.35,6.50,3.22,3.56,"23,939"
12/31/2012,7.10,8.30,6.00,6.35,"104,761"
12/30/2011,6.70,8.75,6.05,7.10,"68,375"
