???PACE Development Corp PCL (PACE) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,0.03,0.03,0.03,0.03,"0,000"
12/31/2020,0.07,0.08,0.02,0.03,"6,245,222"
12/31/2019,0.36,0.41,0.02,0.07,???
12/31/2018,0.59,0.76,0.33,0.36,???
12/29/2017,3.32,3.95,0.46,0.59,"32,584,842"
12/30/2016,2.35,4.05,2.23,3.32,"14,906,284"
12/31/2015,2.70,3.56,2.23,2.35,"9,382,850"
12/31/2014,1.27,3.66,1.13,2.70,"20,149,664"
12/31/2013,2.65,2.79,1.23,1.27,"24,313,276"
08/07/2013,2.65,2.79,2.31,2.31,"909,887,320"
