???Prakit Holdings PCL (PRAKIT) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,8.45,10.30,7.60,9.60,"18,020"
12/31/2020,10.10,10.80,7.20,8.45,???
12/31/2019,10.90,13.10,9.95,10.10,???
12/31/2018,13.30,13.90,9.90,10.90,"57,943"
12/29/2017,13.27,15.00,13.18,13.30,"80,872"
12/30/2016,13.73,16.73,12.27,13.27,"390,488"
12/31/2015,11.82,20.73,11.27,13.73,"1,242,768"
12/31/2014,14.09,16.27,11.64,11.82,"13,361"
12/31/2013,12.09,19.00,11.45,14.09,"9,228"
12/31/2012,8.09,14.55,7.59,12.09,"11,370"
12/30/2011,7.27,9.64,6.86,8.09,"10,527"
