???Thai Rubber Latex Group PCL (TRUBB) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,1.66,3.34,1.62,3.10,"33,611,060"
12/31/2020,0.63,2.34,0.29,1.66,???
12/31/2019,1.50,1.85,0.56,0.63,???
12/31/2018,2.04,2.14,1.48,1.50,???
12/29/2017,2.04,2.90,1.80,2.04,"6,815,747"
12/30/2016,1.38,2.36,1.16,2.04,"8,560,134"
12/31/2015,1.69,2.54,1.20,1.38,"8,874,252"
12/31/2014,1.89,2.40,1.58,1.69,"2,820,290"
12/31/2013,3.28,3.44,1.84,1.89,"1,145,584"
12/31/2012,2.53,4.24,2.50,3.28,"5,316,910"
12/30/2011,5.23,5.52,2.22,2.53,"3,795,293"
