???Salee Printing PCL (SLP) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,0.43,0.88,0.42,0.72,"2,746,188"
12/31/2020,0.47,0.53,0.32,0.43,???
12/31/2019,0.81,1.15,0.45,0.47,???
12/31/2018,1.21,1.28,0.79,0.81,???
12/29/2017,2.18,2.48,1.14,1.21,"4,342,645"
12/30/2016,1.02,2.28,0.90,2.18,"7,968,152"
12/31/2015,3.00,3.18,0.80,1.02,"13,145,569"
05/07/2015,3.00,3.18,2.16,2.16,"990,966,400"
