???Snc Former PCL (SNC) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,12.00,15.20,11.80,14.20,"926,709"
12/31/2020,10.00,13.70,5.90,12.00,???
12/31/2019,13.50,14.60,9.20,10.00,???
12/31/2018,14.00,16.70,13.30,13.50,???
12/29/2017,15.00,17.70,13.80,14.00,"1,798,076"
12/30/2016,13.60,16.70,12.70,15.00,"671,382"
12/31/2015,14.00,17.90,13.10,13.60,"662,444"
12/31/2014,15.70,19.90,13.80,14.00,"387,445"
12/31/2013,24.50,28.25,15.30,15.70,"439,029"
12/31/2012,21.90,31.50,21.90,24.50,"354,305"
12/30/2011,18.70,32.00,13.50,21.90,"624,467"
