???Thai Rung Union Car PCL (TRU) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,3.74,4.14,3.54,4.10,"76,523"
12/31/2020,4.16,4.50,3.22,3.74,???
12/31/2019,4.70,5.70,4.08,4.16,???
12/31/2018,4.80,5.05,4.38,4.70,"69,588"
12/29/2017,4.04,5.05,3.88,4.80,"253,999"
12/30/2016,3.96,4.50,3.00,4.04,"214,536"
12/31/2015,4.72,6.00,3.46,3.96,"246,390"
12/31/2014,5.63,6.40,4.56,4.72,"423,852"
12/31/2013,9.75,12.25,4.92,5.63,"407,052"
12/31/2012,4.58,10.08,4.58,9.75,"823,445"
12/30/2011,5.33,6.04,3.65,4.58,"362,261"
