???V.L. Enterprise PCL (VL) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,1.06,3.24,1.03,2.48,"47,996,872"
12/31/2020,1.42,1.47,0.79,1.06,???
12/31/2019,1.58,1.76,1.12,1.42,???
05/21/2019,1.58,1.75,1.53,1.75,"259,860,400"
