???BEC World PCL (BEC) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,8.05,14.00,7.50,13.80,"25,484,929"
12/31/2020,5.90,8.40,3.02,8.05,???
12/31/2019,4.82,10.80,4.66,5.90,???
12/31/2018,13.10,14.20,4.72,4.82,???
12/29/2017,16.60,25.00,12.40,13.10,"8,316,611"
12/30/2016,30.50,32.75,16.40,16.60,"1,738,411"
12/31/2015,51.00,55.75,29.00,30.50,"1,406,532"
12/31/2014,50.50,59.00,41.75,51.00,"1,949,402"
12/31/2013,71.00,79.50,49.25,50.50,"2,769,233"
12/31/2012,45.00,76.50,41.50,71.00,"1,959,357"
12/30/2011,32.00,46.25,29.00,45.00,"2,621,215"
