???Metro Systems Corp PCL (MSC) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,6.20,6.85,5.80,6.45,"238,148"
12/31/2020,5.25,7.80,3.64,6.20,???
12/31/2019,7.15,8.25,4.90,5.25,???
12/31/2018,5.85,7.30,5.70,7.15,???
12/29/2017,5.20,6.00,5.00,5.85,"330,516"
12/30/2016,5.15,5.65,4.68,5.20,"118,752"
12/31/2015,4.60,6.25,4.54,5.15,"521,501"
12/31/2014,4.52,5.10,4.20,4.60,"75,123"
12/31/2013,5.25,6.95,4.32,4.52,"1,132,400"
12/31/2012,3.70,6.40,3.34,5.25,"411,660"
12/30/2011,2.96,4.00,2.78,3.70,"15,101"
