???T S Flour Mill PCL (TMILL) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,3.18,4.10,3.10,3.74,"1,254,431"
12/31/2020,2.82,3.36,2.30,3.18,???
12/31/2019,2.66,3.16,2.58,2.82,???
12/31/2018,4.94,5.10,2.60,2.66,???
12/29/2017,3.14,6.45,2.96,4.94,"5,501,828"
12/30/2016,2.82,3.72,2.50,3.14,"167,616"
12/31/2015,2.94,4.46,2.78,2.82,"1,378,236"
12/31/2014,2.63,3.55,2.56,2.94,"229,589"
12/31/2013,3.66,5.69,2.56,2.63,"2,502,626"
12/31/2012,5.25,6.30,3.66,3.66,"15,668,788"
11/23/2012,5.25,6.30,4.51,4.81,"299,416,633"
