???Better World Green PCL (BWG) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,0.49,0.94,0.46,0.80,"147,574,875"
12/31/2020,0.61,0.84,0.15,0.49,???
12/31/2019,1.03,1.35,0.48,0.61,???
12/31/2018,1.52,1.55,0.87,1.03,???
12/29/2017,1.99,2.32,1.34,1.52,"29,229,969"
12/30/2016,1.20,2.82,1.15,1.99,"130,473,519"
12/31/2015,1.36,2.50,1.13,1.20,"66,315,272"
12/31/2014,0.60,1.68,0.54,1.36,"96,330,667"
12/31/2013,0.42,0.69,0.42,0.60,"106,911,087"
12/31/2012,0.38,0.52,0.37,0.42,"91,561,000"
12/30/2011,0.32,0.49,0.29,0.38,"103,026,049"
