???Fancy Wood Industries PCL (FANCY) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,0.63,1.36,0.60,1.21,"9,007,067"
12/31/2020,0.58,0.76,0.21,0.63,???
12/31/2019,0.64,1.00,0.38,0.58,???
12/31/2018,1.73,2.10,0.63,0.64,???
12/29/2017,2.74,3.16,1.64,1.73,"2,790,045"
12/30/2016,2.80,3.44,1.90,2.74,"1,191,287"
12/31/2015,2.02,5.35,1.97,2.80,"4,139,352"
12/31/2014,1.73,2.94,1.55,2.02,"3,703,900"
12/31/2013,1.76,2.70,1.52,1.73,"1,088,855"
12/31/2012,1.89,2.00,1.50,1.76,"142,110"
12/30/2011,2.02,2.78,1.63,1.89,"428,933"
