???AEC Securities PCL (AEC) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,0.13,2.68,0.12,2.04,"34,901,216"
12/31/2020,0.13,0.34,0.07,0.13,???
12/31/2019,0.20,0.25,0.09,0.13,???
12/31/2018,0.24,0.25,0.16,0.20,"1,384,433"
12/29/2017,0.23,0.28,0.22,0.24,"4,287,431"
12/30/2016,0.17,0.27,0.15,0.23,"7,124,749"
12/31/2015,0.59,0.79,0.15,0.17,"22,488,977"
12/31/2014,0.79,0.92,0.46,0.59,"37,852,640"
12/31/2013,0.50,1.97,0.37,0.79,"16,493,265"
12/31/2012,0.26,0.50,0.18,0.50,"39,480"
12/30/2011,0.19,0.41,0.18,0.26,"1,793,741"
