???Dental Corp PCL (D) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,3.10,4.46,2.88,4.28,"549,738"
12/31/2020,3.27,3.52,1.67,3.10,???
12/31/2019,7.01,7.20,3.17,3.27,???
12/31/2018,7.20,9.35,6.78,7.01,???
12/29/2017,6.52,8.05,5.86,7.20,"1,951,623"
04/03/2017,6.52,7.01,6.52,6.67,"260,378,230"
