???Teera-Mongkol Industry PCL (TMI) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,0.69,1.43,0.69,1.19,"10,823,016"
12/31/2020,0.69,0.76,0.60,0.69,???
12/31/2019,0.75,0.97,0.67,0.69,???
12/31/2018,0.98,1.14,0.73,0.75,???
12/29/2017,1.41,1.49,0.94,0.98,"1,542,092"
12/30/2016,0.94,1.80,0.81,1.41,"3,645,298"
12/31/2015,1.57,2.07,0.83,0.94,"1,497,325"
12/31/2014,1.30,2.28,1.17,1.57,"5,587,772"
12/31/2013,1.97,2.52,1.20,1.30,"2,436,180"
12/31/2012,0.84,3.57,0.82,1.97,"12,795,569"
12/30/2011,0.91,1.06,0.58,0.84,"2,793,877"
