???D.T.C. Industries PCL (DTCI) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,28.00,31.00,25.00,27.50,"0,462"
12/31/2020,30.00,34.75,17.00,28.00,???
12/31/2019,28.00,32.00,24.00,30.00,???
12/31/2018,30.00,32.00,25.25,28.00,???
12/29/2017,28.50,44.00,27.00,30.00,"1,734"
12/30/2016,26.25,37.00,23.20,28.50,"1,507"
12/31/2015,28.25,57.25,21.20,26.25,"2,658"
12/31/2014,14.60,52.75,12.30,28.25,"3,978"
12/31/2013,16.20,18.00,13.00,14.60,"0,797"
12/31/2012,11.90,19.20,10.20,16.20,"1,114"
12/30/2011,10.90,15.50,8.65,11.90,"7,556"
