???General Environmental Conservation PCL (GENCO) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,0.49,1.28,0.49,1.15,"20,850,458"
12/31/2020,0.55,0.61,0.29,0.49,???
12/31/2019,0.74,0.91,0.53,0.55,???
12/31/2018,1.03,1.04,0.72,0.74,???
12/29/2017,1.47,1.64,1.00,1.03,"4,142,330"
12/30/2016,1.34,1.89,1.12,1.47,"12,525,321"
12/31/2015,3.00,6.90,1.17,1.34,"26,777,931"
12/31/2014,0.79,3.76,0.75,3.00,"35,692,407"
12/31/2013,0.83,1.46,0.68,0.79,"16,991,718"
12/31/2012,0.65,0.93,0.59,0.83,"17,018,242"
12/30/2011,0.56,0.82,0.41,0.65,"15,189,031"
