???CPL Group PCL (CPL) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,1.23,2.60,1.07,2.02,"370,875"
12/31/2020,0.90,1.69,0.55,1.23,???
12/31/2019,3.00,3.36,0.81,0.90,???
12/31/2018,3.43,3.96,2.50,3.00,"31,697"
12/29/2017,3.05,4.90,2.88,3.43,"185,813"
12/30/2016,3.45,3.52,2.38,3.05,"30,290"
12/31/2015,2.98,4.19,2.98,3.45,"145,409"
12/31/2014,2.57,3.36,2.34,2.98,"145,898"
12/31/2013,2.29,2.76,2.17,2.57,"134,063"
12/31/2012,2.25,2.64,2.07,2.29,"183,285"
12/30/2011,2.95,3.62,2.05,2.25,"200,684"
