???Modernform Group PCL (MODERN) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,3.00,4.30,2.90,4.12,"505,801"
12/31/2020,2.56,3.08,1.51,3.00,???
12/31/2019,3.74,3.86,2.28,2.56,???
12/31/2018,5.70,5.70,3.70,3.74,???
12/29/2017,5.90,6.20,4.50,5.70,"952,994"
12/30/2016,8.00,8.55,5.55,5.90,"580,849"
12/31/2015,9.85,10.20,7.75,8.00,"425,148"
12/31/2014,8.65,12.40,8.00,9.85,"488,264"
12/31/2013,7.70,11.40,7.65,8.65,"368,202"
12/31/2012,5.70,7.75,5.55,7.70,"443,646"
12/30/2011,5.00,8.30,4.90,5.70,"576,206"
