???Banpu PCL (BANPU) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,11.00,14.90,9.50,14.60,"102,811,548"
12/31/2020,11.90,12.30,4.24,11.00,???
12/31/2019,14.80,17.10,11.00,11.90,???
12/31/2018,19.50,24.20,14.70,14.80,???
12/29/2017,19.20,21.40,15.30,19.50,"56,956,609"
12/30/2016,12.01,21.00,10.88,19.20,"70,290,519"
12/31/2015,18.81,23.98,11.63,12.01,"13,863,536"
12/31/2014,22.85,26.62,17.22,18.81,"16,181,750"
12/31/2013,31.12,32.18,16.54,22.85,"19,751,335"
12/31/2012,41.24,51.97,26.51,31.12,"20,328,070"
12/30/2011,61.03,65.56,37.31,41.24,"24,257,857"
