???Wow Factor PCL (W) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,4.05,4.65,3.15,3.36,"5,300,336"
12/31/2020,0.55,4.35,0.27,4.05,???
12/31/2019,0.55,0.82,0.41,0.55,???
12/31/2018,0.96,1.24,0.41,0.55,???
12/29/2017,6.40,8.61,0.55,0.96,"2,478,700"
12/30/2016,9.11,11.48,5.82,6.40,"2,092,009"
12/31/2015,16.70,19.32,8.37,9.11,"886,582"
12/31/2014,26.87,32.25,15.83,16.70,"1,060,039"
12/31/2013,10.53,35.15,9.44,26.87,"107,191"
12/31/2012,12.35,14.53,9.01,10.53,"1,523"
12/30/2011,14.67,32.97,9.22,12.35,"2,619"
