???SC Asset Corp PCL (SC) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,2.78,3.36,2.66,3.28,"6,266,388"
12/31/2020,2.26,2.98,1.73,2.78,???
12/31/2019,2.70,3.48,2.14,2.26,???
12/31/2018,3.90,4.24,2.66,2.70,???
12/29/2017,3.42,3.98,3.12,3.90,"3,784,424"
12/30/2016,2.82,3.74,2.80,3.42,"3,307,065"
12/31/2015,3.08,3.63,2.62,2.82,"3,808,968"
12/31/2014,2.68,3.70,2.35,3.08,"11,862,106"
12/31/2013,4.54,6.44,2.67,2.68,"23,427,563"
12/31/2012,1.94,4.54,1.94,4.54,"135,480,985"
12/30/2011,1.31,2.53,1.30,1.94,"35,979,820"
