???Intouch Holdings PCL (INTUCH) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,56.25,64.75,54.50,64.50,"10,711,323"
12/31/2020,57.25,61.00,39.50,56.25,???
12/31/2019,47.75,69.00,46.50,57.25,???
12/31/2018,56.25,59.75,46.00,47.75,???
12/29/2017,49.75,60.50,49.75,56.25,"8,036,665"
12/30/2016,52.50,65.75,44.50,49.75,"12,743,493"
12/31/2015,78.75,84.00,49.50,52.50,"8,865,815"
12/31/2014,67.75,79.75,62.00,78.75,"10,779,747"
12/31/2013,69.00,99.75,64.50,67.75,"20,686,029"
12/31/2012,43.00,71.00,40.25,69.00,"12,595,603"
12/30/2011,29.00,44.50,27.75,43.00,"2,891,283"
