???KGI Securities (Thailand) PCL (KGI) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,3.80,8.40,3.74,7.80,"19,923,701"
12/31/2020,4.46,4.70,2.70,3.80,???
12/31/2019,4.24,5.00,4.22,4.46,???
12/31/2018,4.44,5.30,3.80,4.24,???
12/29/2017,3.90,4.56,3.78,4.44,"5,563,100"
12/30/2016,3.42,4.00,3.00,3.90,"4,086,135"
12/31/2015,3.46,4.12,3.12,3.42,"4,716,103"
12/31/2014,2.84,3.64,2.58,3.46,"7,325,260"
12/31/2013,2.34,3.98,2.34,2.84,"17,128,235"
12/31/2012,2.02,2.70,1.96,2.34,"6,630,645"
12/30/2011,2.72,2.98,1.30,2.02,"12,283,626"
