???Sherwood Corp(Thailand) Public Co Ltd (SWC) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,4.84,6.55,4.60,5.75,"256,549"
12/31/2020,3.54,5.10,3.10,4.84,???
12/31/2019,10.00,11.40,3.54,3.54,???
12/31/2018,8.50,14.75,7.45,10.00,???
12/29/2017,5.60,8.95,5.45,8.50,"499,024"
12/30/2016,4.55,6.35,4.33,5.60,"784,435"
12/31/2015,3.53,6.95,3.45,4.55,"6,006,100"
12/31/2014,3.93,4.00,3.35,3.53,"155,194"
12/31/2013,3.75,5.55,3.58,3.93,"76,534"
12/31/2012,2.40,5.30,2.25,3.75,"61,837"
12/30/2011,2.55,2.88,1.75,2.40,"23,221"
