???Dynasty Ceramic PCL (DCC) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,2.22,3.34,2.22,3.10,"40,797,832"
12/31/2020,1.89,2.72,1.12,2.22,???
12/31/2019,1.96,2.28,1.81,1.89,???
12/31/2018,3.46,4.00,1.93,1.96,???
12/29/2017,4.44,4.76,3.38,3.46,"1,821,933"
12/30/2016,4.22,4.80,4.00,4.44,"2,205,081"
12/31/2015,3.53,4.34,3.44,4.22,"4,180,529"
12/31/2014,3.05,3.84,3.00,3.53,"2,971,121"
12/31/2013,2.84,4.16,2.75,3.05,"10,540,708"
12/31/2012,3.78,4.23,2.52,2.84,"9,574,846"
12/30/2011,4.12,4.12,2.84,3.78,"9,952,654"
