???Sahacogen (Chonburi) PCL (SCG) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,3.50,4.80,3.40,4.20,"63,039"
12/31/2020,3.88,4.28,2.60,3.50,???
12/31/2019,4.38,4.60,3.62,3.88,???
12/31/2018,4.84,5.25,3.62,4.38,???
12/29/2017,4.88,5.10,4.56,4.84,"44,352"
12/30/2016,5.20,5.35,4.14,4.88,"8,593"
12/31/2015,6.30,6.60,4.88,5.20,"20,271"
12/31/2014,4.48,7.30,4.12,6.30,"37,884"
12/31/2013,7.10,7.75,3.58,4.48,"148,474"
12/31/2012,3.70,7.40,2.60,7.10,"187,367"
12/30/2011,4.00,4.00,3.10,3.70,"65,500"
