???Boutique Newcity PCL (BTNC) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,15.00,17.60,10.50,12.00,"1,026"
12/31/2020,22.80,22.80,9.30,15.00,???
12/31/2019,20.10,22.80,15.00,22.80,"0,096"
12/31/2018,23.00,27.00,20.10,20.10,"0,470"
12/29/2017,20.00,29.75,15.60,23.00,"5,278"
12/30/2016,25.00,28.75,16.40,20.00,"0,857"
12/31/2015,29.00,37.50,20.00,25.00,"0,350"
12/31/2014,16.00,44.50,12.00,29.00,"0,831"
12/31/2013,19.00,24.50,13.10,16.00,"0,231"
12/31/2012,14.70,24.20,12.50,19.00,"1,109"
12/30/2011,16.50,21.40,13.00,14.70,"0,523"
