???Energy Absolute PCL (EA) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,49.25,71.75,48.25,60.50,"27,092,572"
12/31/2020,43.75,51.50,27.50,49.25,???
12/31/2019,42.50,58.50,41.00,43.75,???
12/31/2018,52.50,71.25,27.50,42.50,???
12/29/2017,29.75,53.50,23.20,52.50,"7,785,689"
12/30/2016,22.30,30.75,19.80,29.75,"6,186,817"
12/31/2015,25.00,32.50,18.80,22.30,"4,730,004"
12/31/2014,7.65,27.75,7.25,25.00,"15,813,998"
12/31/2013,5.95,9.85,5.90,7.65,"24,245,420"
01/30/2013,5.95,8.05,5.90,7.60,"2,026,073,800"
