???Thai Nippon Rubber Industry PCL (TNR) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,13.30,13.70,9.35,12.10,"101,399"
12/31/2020,9.10,14.20,4.50,13.30,???
12/31/2019,9.75,14.40,8.55,9.10,???
12/31/2018,18.00,19.60,9.50,9.75,???
12/29/2017,31.00,35.00,17.80,18.00,"1,147,586"
12/30/2016,27.00,31.75,25.00,31.00,"8,769,457"
11/29/2016,27.00,27.75,25.00,25.75,"121,537,300"
