???Chai Watana Tannery Group PCL (CWT) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,2.40,4.54,2.40,4.10,"14,061,783"
12/31/2020,2.08,2.86,1.43,2.40,???
12/31/2019,2.70,3.20,1.94,2.08,???
12/31/2018,3.06,4.16,2.62,2.70,???
12/29/2017,3.78,4.18,2.52,3.06,"3,799,215"
12/30/2016,2.00,4.90,1.74,3.78,"14,478,757"
12/31/2015,2.06,7.40,1.85,2.00,"10,324,515"
12/31/2014,1.41,2.90,1.23,2.06,"2,388,737"
12/31/2013,4.20,4.33,1.26,1.41,"2,250,529"
12/31/2012,1.19,4.51,1.18,4.20,"15,410,787"
12/30/2011,2.22,2.47,0.95,1.19,"582,305"
