???Prodigy PCL (PDG) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,3.42,4.30,3.36,4.00,"757,482"
12/31/2020,2.92,3.80,2.04,3.42,???
12/31/2019,2.82,3.52,2.78,2.92,???
12/31/2018,3.88,4.06,2.78,2.82,???
12/29/2017,4.22,5.35,3.80,3.88,"1,507,365"
12/30/2016,3.80,4.50,3.26,4.22,"641,886"
12/31/2015,3.64,5.40,3.32,3.80,"3,323,520"
12/31/2014,6.90,7.00,3.02,3.64,"8,783,500"
07/29/2014,6.90,7.00,5.10,5.40,"176,787,500"
