???Chiangmai Frozen Foods PCL (CM) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,2.68,3.52,2.58,2.90,"452,237"
12/31/2020,2.74,3.54,1.54,2.68,???
12/31/2019,3.94,4.22,2.66,2.74,???
12/31/2018,5.60,5.90,3.88,3.94,???
12/29/2017,4.38,8.10,4.10,5.60,"4,970,372"
12/30/2016,3.88,4.58,3.62,4.38,"236,879"
12/31/2015,3.78,4.20,3.36,3.88,"280,476"
12/31/2014,4.14,4.60,3.70,3.78,"438,568"
12/31/2013,5.05,6.00,3.86,4.14,"618,278"
12/31/2012,3.24,5.50,3.18,5.05,"1,366,616"
12/30/2011,4.06,4.48,2.86,3.24,"270,831"
