???Land and Houses PCL (LH) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,7.95,8.75,7.50,8.30,"55,199,027"
12/31/2020,9.80,10.50,5.60,7.95,???
12/31/2019,9.90,11.70,9.50,9.80,???
12/31/2018,10.50,12.70,9.55,9.90,???
12/29/2017,9.80,11.10,9.35,10.50,"23,401,293"
12/30/2016,9.20,10.40,7.55,9.80,"20,736,140"
12/31/2015,9.05,10.50,7.45,9.20,"14,981,483"
12/31/2014,7.46,11.50,6.58,9.05,"21,422,840"
12/31/2013,8.13,11.75,7.21,7.46,"34,034,237"
12/31/2012,5.13,8.42,5.13,8.13,"20,820,325"
12/30/2011,5.42,6.17,4.17,5.13,"31,183,760"
