???Krungthai Car Rent And Lease PCL (KCAR) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,9.00,9.35,8.10,8.45,"163,301"
12/31/2020,10.90,11.10,7.30,9.00,???
12/31/2019,10.60,12.20,10.50,10.90,???
12/31/2018,15.60,16.10,10.50,10.60,???
12/29/2017,12.30,18.20,12.10,15.60,"679,049"
12/30/2016,9.10,12.80,8.45,12.30,"167,539"
12/31/2015,10.80,11.50,8.50,9.10,"119,709"
12/31/2014,10.40,12.70,9.70,10.80,"67,858"
12/31/2013,16.20,17.40,10.10,10.40,"216,911"
12/31/2012,9.00,17.90,9.00,16.20,"291,469"
12/30/2011,10.10,10.30,8.00,9.00,"217,120"
