???Union Mosaic Industry PCL (UMI) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,0.98,1.68,0.83,1.56,"8,752,212"
12/31/2020,0.72,1.19,0.31,0.98,???
12/31/2019,1.23,1.41,0.65,0.72,???
12/31/2018,2.30,2.36,1.04,1.23,???
12/29/2017,3.06,4.20,2.08,2.30,"1,824,198"
12/30/2016,4.04,4.38,2.04,3.06,"1,126,785"
12/31/2015,5.45,7.80,3.68,4.04,"3,152,111"
12/31/2014,6.65,10.40,4.88,5.45,"4,383,684"
12/31/2013,4.40,22.90,4.40,6.65,"13,400,936"
12/31/2012,1.59,4.71,1.59,4.40,"14,686,335"
12/30/2011,2.09,2.17,1.15,1.59,"1,298,776"
