???Thai Nam Plastic PCL (TNPC) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,0.75,2.22,0.75,1.81,"640,687"
12/31/2020,0.70,0.89,0.52,0.75,???
12/31/2019,1.24,1.34,0.69,0.70,"118,133"
12/31/2018,1.80,1.88,1.19,1.24,???
12/29/2017,1.73,2.08,1.57,1.80,"486,267"
12/30/2016,1.90,2.04,1.37,1.73,"2,494,594"
12/31/2015,1.85,3.48,1.32,1.90,"5,885,453"
12/31/2014,2.05,2.72,1.69,1.85,"386,850"
12/31/2013,2.70,4.99,1.93,2.05,"2,066,910"
12/31/2012,0.92,2.99,0.92,2.70,"4,845,852"
12/30/2011,1.28,1.38,0.85,0.92,"318,239"
