???Beauty Community PCL (BEAUTY) Historical Prices,,,,,
Date,Open,High,Low,Close,Volume
06-08-21,1.58,1.95,1.52,1.81,"68,749,413"
12/31/2020,1.68,3.12,1.09,1.58,???
12/31/2019,6.55,8.35,1.65,1.68,???
12/31/2018,20.8,23.7,6.25,6.55,???
12/29/2017,11.7,22.3,9.05,20.8,"25,969,616"
12/30/2016,5.65,12.5,4.96,11.7,"20,474,669"
12/31/2015,3.38,5.75,3.15,5.65,"12,432,281"
12/31/2014,2.02,3.48,1.85,3.38,"9,411,882"
12/31/2013,1.6,3.13,1.6,2.02,"35,602,134"
12/31/2012,1.9,1.93,1.53,1.6,"240,952,231"
,,,,,
