???Bangchak Corp PCL (BCP) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,20.60,29.75,20.00,27.00,"8,887,469"
12/31/2020,28.00,29.75,13.40,20.60,???
12/31/2019,31.75,33.75,23.30,28.00,???
12/31/2018,40.75,43.75,31.00,31.75,???
12/29/2017,33.50,44.50,31.75,40.75,"5,793,235"
12/30/2016,32.75,37.00,27.50,33.50,"5,368,987"
12/31/2015,31.75,37.75,30.50,32.75,"3,004,904"
12/31/2014,28.00,37.50,25.25,31.75,"4,236,065"
12/31/2013,31.75,40.25,27.50,28.00,"3,611,545"
12/31/2012,18.90,32.50,18.70,31.75,"7,170,451"
12/30/2011,18.70,24.90,15.00,18.90,"10,250,440"
