???Nova Empire PCL (NOVA) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,9.41,14.96,9.41,12.40,"67,961"
12/31/2020,8.47,11.72,6.49,9.41,???
12/31/2019,10.35,10.63,7.58,8.47,"5,165"
12/31/2018,8.00,22.30,7.86,10.35,"97,289"
12/29/2017,7.06,8.80,6.30,8.00,"16,393"
12/30/2016,6.49,10.07,5.32,7.06,"42,613"
12/31/2015,4.85,6.78,4.71,6.49,"51,341"
12/31/2014,5.22,6.78,4.53,4.85,"25,975"
12/31/2013,6.49,7.25,4.47,5.22,"107,347"
12/31/2012,4.46,6.94,4.42,6.49,"197,099"
12/30/2011,4.94,5.65,4.14,4.46,"78,225"
