???A J Plast PCL (AJ) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,18.80,28.75,18.20,19.50,"5,314,808"
12/31/2020,8.25,23.50,6.50,18.80,???
12/31/2019,8.15,10.50,7.00,8.25,???
12/31/2018,12.00,15.40,7.85,8.15,???
12/29/2017,11.40,16.20,11.20,12.00,"1,232,552"
12/30/2016,6.00,12.90,5.50,11.40,"1,473,435"
12/31/2015,8.85,9.40,5.85,6.00,"728,933"
12/31/2014,9.25,12.60,8.40,8.85,"844,103"
12/31/2013,14.80,18.30,8.60,9.25,"2,064,656"
12/31/2012,14.20,17.80,10.90,14.80,"3,405,476"
12/30/2011,31.50,34.00,12.20,14.20,"4,918,286"
