???Newcity (Bangkok) PCL (NC) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,10.00,11.00,9.00,9.90,"0,252"
12/31/2020,12.30,13.00,7.00,10.00,"1,959"
12/31/2019,14.50,16.50,12.30,12.30,"0,059"
12/31/2018,16.80,16.80,13.10,14.50,"0,297"
12/29/2017,17.00,18.90,13.60,16.80,"0,778"
12/30/2016,15.10,18.00,13.00,17.00,"2,266"
12/31/2015,23.70,24.90,13.00,15.10,"4,895"
12/31/2014,18.20,24.00,17.10,23.70,"1,858"
12/31/2013,24.90,28.00,17.60,18.20,"2,030"
12/31/2012,24.00,28.00,20.00,24.90,"1,945"
12/30/2011,15.90,26.50,14.50,24.00,"3,864"
