???T Engineering Corp PCL (T) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,0.04,0.09,0.03,0.08,"51,014,504"
12/31/2020,0.05,0.06,0.02,0.04,???
12/31/2019,0.05,0.07,0.03,0.05,???
12/31/2018,0.06,0.09,0.03,0.05,???
12/29/2017,0.12,0.19,0.05,0.06,"30,145,581"
12/30/2016,0.16,0.27,0.11,0.12,"44,616,424"
12/31/2015,0.71,0.71,0.14,0.16,"76,130,707"
12/31/2014,0.16,1.31,0.08,0.71,"135,817,354"
12/31/2013,0.16,0.37,0.11,0.16,"93,973,957"
12/31/2012,0.07,0.18,0.06,0.16,"72,818,825"
12/30/2011,0.07,0.09,0.05,0.07,"13,462,007"
