???Lam Soon (Thailand) PCL Shs (LST) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,4.66,6.20,4.60,5.55,"780,755"
12/31/2020,5.15,5.45,4.08,4.66,???
12/31/2019,3.88,5.25,3.86,5.15,???
12/31/2018,5.95,6.20,3.86,3.88,???
12/29/2017,5.70,9.55,5.00,5.95,"5,342,337"
12/30/2016,3.98,5.70,3.40,5.70,"607,858"
12/31/2015,4.12,4.68,3.76,3.98,"295,474"
12/31/2014,4.18,4.48,3.72,4.12,"243,076"
12/31/2013,4.04,5.10,3.60,4.18,"544,797"
12/31/2012,3.30,4.70,3.28,4.04,"1,013,108"
12/30/2011,5.65,6.00,2.80,3.30,"1,135,277"
