???S & P Syndicate PCL (SNP) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,12.80,15.70,12.00,13.50,"107,603"
12/31/2020,15.39,15.59,8.90,12.80,???
12/31/2019,19.12,19.22,14.71,15.39,???
12/31/2018,21.47,24.31,18.63,19.12,???
12/29/2017,25.00,25.98,21.18,21.47,"13,859"
12/30/2016,27.45,31.37,24.02,25.00,"11,666"
12/31/2015,26.47,29.41,24.51,27.45,"38,879"
12/31/2014,26.47,29.41,23.53,26.47,"55,011"
12/31/2013,33.82,40.39,21.67,26.47,"34,421"
12/31/2012,15.00,42.55,14.71,33.82,"36,191"
12/30/2011,13.73,16.67,12.06,15.00,"96,692"
