???TPBI PCL (TPBI) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,5.05,9.40,5.05,5.85,"915,948"
12/31/2020,4.12,5.90,2.10,5.05,???
12/31/2019,5.95,6.10,3.40,4.12,???
12/31/2018,12.20,13.20,5.75,5.95,???
12/29/2017,15.00,16.00,11.30,12.20,"312,292"
12/30/2016,14.00,19.20,12.70,15.00,"6,532,157"
03/24/2016,14.00,14.60,13.60,14.30,"233,731,800"
