???Emc PCL (EMC) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,0.18,0.36,0.15,0.33,"63,471,677"
12/31/2020,0.13,0.20,0.06,0.18,???
12/31/2019,0.29,0.39,0.11,0.13,???
12/31/2018,0.09,0.39,0.07,0.29,???
12/29/2017,0.13,0.16,0.07,0.09,"9,288,583"
12/30/2016,0.21,0.22,0.11,0.13,"12,015,284"
12/31/2015,0.70,0.94,0.19,0.21,"37,473,977"
12/31/2014,0.49,1.22,0.43,0.70,"60,920,549"
12/31/2013,1.14,1.67,0.48,0.49,"12,398,913"
12/31/2012,1.28,1.28,1.00,1.14,"2,734,019"
12/30/2011,1.59,1.62,1.07,1.28,"5,001,277"
