???Three Sixty Five PCL (TSF) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,0.01,0.01,0.01,0.01,"0,000"
12/31/2020,0.01,0.01,0.01,0.01,"0,000"
12/31/2019,0.02,0.03,0.01,0.01,"9,204,460"
12/31/2018,0.09,0.10,0.01,0.02,???
12/29/2017,0.39,0.43,0.08,0.09,"48,543,394"
12/30/2016,0.20,0.40,0.09,0.39,"43,219,801"
12/31/2015,0.42,0.56,0.19,0.20,"75,260,522"
12/31/2014,0.47,0.73,0.36,0.42,"90,401,255"
12/31/2013,2.66,3.40,0.45,0.47,"64,689,657"
12/31/2012,0.41,2.92,0.22,2.66,"65,407,172"
12/30/2011,0.96,1.00,0.29,0.41,"35,672,395"
