???Ocean Glass PCL (OGC) Historical Prices
Date,Open,High,Low,Close,Volume
06/09/2021,23.80,28.00,22.20,25.25,"4,887"
12/31/2020,24.80,28.75,20.40,23.80,???
12/31/2019,33.00,42.75,24.00,24.80,???
12/31/2018,43.00,50.00,33.00,33.00,???
12/29/2017,38.00,59.25,38.00,43.00,"10,953"
12/30/2016,44.25,65.50,35.50,38.00,"9,789"
12/31/2015,38.50,73.75,32.00,44.25,"25,891"
12/31/2014,30.50,45.75,26.75,38.50,"14,605"
12/31/2013,39.00,97.50,30.25,30.50,"81,755"
12/31/2012,29.75,56.50,29.50,39.00,"37,661"
12/30/2011,45.25,46.75,28.00,29.75,"9,304"
