???Fortune Parts Industry PCL (FPI) Historical Prices
Date,Open,High,Low,Close,Volume
06/08/2021,1.49,2.34,1.44,2.24,"1,412,218"
12/31/2020,2.00,2.56,1.35,1.49,???
12/31/2019,1.86,2.94,1.78,2.00,???
12/31/2018,4.92,4.92,1.80,1.86,???
12/29/2017,4.50,5.25,4.36,4.92,"3,044,592"
12/30/2016,4.72,5.75,4.02,4.50,"2,964,154"
12/31/2015,4.02,6.30,3.50,4.72,"8,403,084"
12/31/2014,2.48,4.08,2.30,4.02,"5,649,871"
12/31/2013,2.68,3.15,1.63,2.48,"4,661,026"
12/31/2012,2.13,3.23,1.98,2.68,"44,178,644"
09/20/2012,2.13,2.45,2.05,2.25,"1,214,957,184"
